image_path,label,category,split,source
datasets/raw/nsfw_detection/out/train/NSFW/cocaine_image03-13-_jpg.rf.13ada2af3b5b1cb2c7301aed9fafca0c.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/294779994_574112257582436_6439141616791475461_n_jpg.rf.b6436003fcbcb660b1b47a6d91421fe0.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/image-362-_jpg.rf.1ffdd26ad117cfc54244f785a78c0eb7.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/heroin_image24_jpg.rf.24b726f55660af9e787ac115a32f0726.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/stock-photo-stylish-hookah-made-of-glass-and-wood-776658034_jpg.rf.7a0078712194e1151c3dfc24e13b6ac6.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/prefix_GantMan_9A671D2D-A1C3-40B7-8723-F18E980D812F-jpg_jpeg.rf.01c96cf7b28b98fc6f91bd863dfcdd50.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/GantMan_A3E69D4D-BA23-4F5F-8125-16D0112D7E6D_jpg.rf.6c2785d92f0b5bcbb2c3ed1c6d9a17b2.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/3846.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/by_alivaria-1894-premium_jpg.rf.254b858abf7440b8158783eee1805590.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/1D72FA1C-0D70-4701-80D1-509CE39833FA_jpg.rf.eef191526cd4a5717dcc00c47c15c4e8.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/9134BBF2-DC77-4AFA-AFA6-88DF7F04C1F7_jpg.rf.ca237b3251ad1814d7f3317778daaa77.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/GantMan_9D9D67BC-46A5-4D3D-AB21-039F7E7987AB_jpg.rf.46685fc82549666a4952e57f12271bda.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/image-29-_PNG.rf.e4c7da713dac8f052907dae7ebedbfae.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/prefix_GantMan_69D0EF86-1F1E-498D-963A-5C6FF54B3281-jpg_jpeg.rf.63ed894ee2d9601d3ad782e627860524.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/download-16-_jpg.rf.8c2d5f42b079702a9e7bd8521a9c819c.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/F5DE82C6-B08F-479F-86ED-0F0AC76083C9_jpg.rf.00570b4d40504e57bd78762b54f2ea34.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/blood17_cid_0_fr_5466_ts_00-03-02-200_jpg.rf.c80f93c73ad63bbcd7e3ddaa45ecac95.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/28614139_detail_high_jpg.rf.df9ac1cd6b8a69b917c86d9ccf67f3c7.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/blood28_cid_0_fr_904_ts_00-00-30-133_jpg.rf.25c6440b0857a27ba16d4a97d1d6d2c8.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/8eby481hziv71_jpg.rf.9224f9d1d24e3c5b69e17e36a1e59e27.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/2357.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/images-2023-10-03T123440-369_jpg.rf.ef0f4b29e4f7a36b57cb4d99740b10c5.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/f003617867caa3bf89b385b5f4c9b3c18a7968f8_full_jpg.rf.399841105403305e25d7a091db5a89de.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/GantMan_886F68ED-2736-480B-8B51-4EC8E4626AAC_jpg.rf.6ba002b7dfce24b2f6912d5b1a55345b.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/prefix_GantMan_0C7E268F-7D29-4392-8A4C-D3F4B5C3CBEB-jpg_jpeg.rf.96a083ab89fe5d2622a2716ad37e2858.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/blood21_cid_0_fr_1585_ts_00-00-52-833_jpg.rf.9f89ba2ffbc54b6de565db7d5ee2a53e.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/310.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/1eebb0e85e53f988427f602768e000582915d7cf_full_jpg.rf.4f16d9f34e9d941df1bae2991fd70e22.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/2710.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/prefix_GantMan_30DF2D85-EFBA-4F7A-8954-7EC875E608D7-jpg_jpeg.rf.04f65466fe56b23299d0e97a16db0d35.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/86322296_548264902456449_8964938391456055296_n_jpg.rf.de56d569c0e8aaa32c6f23add158c2f6.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/GantMan_65BBB1A6-5907-4209-9403-874AB005709A_jpg.rf.73aa2ebd3b589a72a3dabc6133b4535a.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/blood_401_jpg.rf.81ba360a7ac381f34f84757c8c473c13.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/marijuanna_image01-19-_jpg.rf.1893a479748723729b1c93d486b00c88.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/blood_16_jpg.rf.e9dbb95e541afb8006058595f9e40553.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/prefix_GantMan_13FD607F-7826-447F-9B9F-E4BB4AC52601-jpg_jpeg.rf.ba25a67015bbf51552a86aa1507e4af2.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/blood23_cid_0_fr_8645_ts_00-04-48-166_jpg.rf.f0650c91a18db9be05d1a5f5c3e9fd47.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/images-2023-10-03T123419-520_jpg.rf.7973c3ca59e55171446cd9dcfd530c86.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/prefix_GantMan_42AFF9DE-16C7-4060-92AC-3E1ADD856C33-jpg_jpeg.rf.907ae2b16cdf1de1b8a915c348233694.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/stock-photo-concept-drug-addiction-international-day-against-drug-abuse-and-illicit-drug-trafficking-images-2175486723_jpg.rf.8fbfa34ca6181fa70e416397f651acf7.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/20_DALL-E-2022-11-30-15-54-17_png_jpg.rf.e1d9b04b839325d512cc099294dc7ea1.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/967.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/download-10-_jpeg_jpg.rf.f5862844155f6a958aa2f8541b40e31a.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/stock-photo-kitakami-japan-july-a-box-of-japanese-marlboro-cigarettes-can-only-be-used-when-aged-2002370648_jpg.rf.df67aa9300bd1976cd51188df5e6770a.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/9081992e2259232f91cfec8193c97679bf37137b_full_jpg.rf.630a3c89788a69e48e27264d02f40390.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/14_DALL-E-2022-11-28-12-44-38-Red-Bloodstains-on-furniture_png_jpg.rf.682949e021ead978ea1ec26128955e36.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/369.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/blood17_cid_0_fr_10933_ts_00-06-04-433_jpg.rf.1c54c07bf01352ecf46fc7229197f482.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/alcoholimage12-29-_jpg.rf.a44fda8c8d686b139938def2722721ea.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/o93h9atfhkv71_jpg.rf.a79e99bf43c57aef2b69761f7376a39f.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/images-2023-10-03T123425-608_jpg.rf.090faf96a584de1a5a02c5bd8f333e4d.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/0_w_bloodstains-floor_90_jpg.rf.951fdc3110ae0e092205f1720d611dc0.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/9871be8effc18bf9d040e9c1d73dd17831d8bcf4_full_jpg.rf.3d3b55d04f2fc986e1ec912bfd4b3b09.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/GantMan_403FF588-9CDF-427D-8107-FE3381199364_jpg.rf.432cf541fbcd29e62b2044d3ed85efa3.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/images-2023-10-03T123442-833_jpg.rf.8cb01aecdcea86cbdded623c34169f5e.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/2709.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/marijuanna_image08-3-_jpg.rf.295c71f9842d0e54ba7931621a9dbb51.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/aa4b00489137e5a6fa79365afef0a43be9b78e75_full_jpg.rf.6f69705c3727a9e065c7f850a8f8f0cb.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/BSOStzg_jpg.rf.130b5e4d48d8eadf995874f78552d2d4.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/242420368_898861300730139_7793864559816835467_n_jpg.rf.68ed9e54af7bb9d9741d99a8189fedf1.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/blood_251_jpg.rf.94632e33e807eae1e550ac07515fd7e6.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/alcoholimage10-6-_jpg.rf.587e492a3c4f200bd91decc1948d0090.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/CE535FD4-C446-47D6-97BB-FD0F1FAF7A4A_jpg.rf.b18b007884a3e7b757ad3c153cd765c4.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/iwdaqy4t1jv71_jpg.rf.8c44cd26adab6267766c5fedcaa96562.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/GantMan_5A3710F7-A2DF-44DC-AA6D-0F8145927078_jpg.rf.02e9f999b54c15652b8978a15b5b98d9.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/heroin_image18_jpg.rf.e1f4e5ab64ac4d9f680bd760f843dfd9.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/cocaine_image01-5-_jpg.rf.af1ab11bcd88d7bdf66089d57f5fd39e.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/fx7pvc2shhv71_jpg.rf.251085eaeccdd9e39fcc48738b724367.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/cocaine_image2_jpg.rf.4078475479b266cd928670b28c4bc698.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/stock-photo-hot-coals-from-a-hookah-bowl-617845748_jpg.rf.e73704055d5488ce219cf9ac697be73c.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/DD789281-FAD8-4D3A-9CBC-DCAEE144FEE2_jpg.rf.70012b42ba7175fc9b0c2f4c4ae4bb8a.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/image-321-_jpg.rf.b31b9b95cc8a252852ec0bba4e764417.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/alcoholimage24-16-_jpg.rf.9e6d5599fb62ce965b0521fc28a5ec85.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/cj0zx8qvumv71_jpg.rf.e6f385cb802b2c3d969a482ffedb6954.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/prefix_GantMan_13FD607F-7826-447F-9B9F-E4BB4AC52601-jpg_jpeg.rf.5647e2c0d62ec31bc92a4ff3781510d3.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/638.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/blood13_cid_0_fr_1683_ts_00-00-56-100_jpg.rf.3a18c5160c66b11054b4ddba36fe1445.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/alcoholimage06-20-_jpg.rf.30504fda4db6b94bcad7a385f8ddd226.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/blood28_cid_0_fr_7644_ts_00-04-14-800_jpg.rf.7bd94f25a119e5a4a7d2c9ef14a0f250.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/GantMan_ED4E8FB7-EB46-4544-9D33-D48B7EFFEEEA_jpg.rf.dcd590cb1c2a36353b56215eca663117.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/Eroin03_jpg.rf.b9d0ca6f76c0ae62ce157a7d26d73d53.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/heroin-powder-drugs-syringe-medium-shot-heroin-powder-drugs-syringe-mediumoverhead-shot-selective-focus-283093211_jpg.rf.11dfc821dc53180f078c686a7d6198c5.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/heroin_image01_jpeg.rf.9d0895b1176f0cae6b38deead2d62b8e.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/blood_389_jpg.rf.4ac794e9793b6bbb5a8a968746a67702.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/3864.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/dnpjp23fogv71_jpg.rf.840db7f053c96aeb77a819f981768a0d.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/e7a9c8f8ad2bb7c9c36e3067194e5afd272d463d_full_jpg.rf.0ba311139ec14887f1a0c70419bff43b.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/marijuanna_image24-6-_jpg.rf.cf4ef7c9f1e0beba239389625ff0c3e9.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/GantMan_3EAEFBB0-7769-488E-8861-0FCF69EF835A_jpg.rf.842ce87e6c0b226c9d7bf248a3246bde.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/GantMan_2FBC2055-A23A-4EA9-B1A6-553E28C9CBA4_jpg.rf.19a8703888d85e2a86c48a9c59cd0430.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/186556740_4533496833330429_1500568841205869695_n_jpg.rf.eba30854cae016e4f4b7821af69b1f63.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/alcoholimage12-12-_jpg.rf.3c3d66cb4386dde5922ae8fbb9155b40.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/121.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/prefix_GantMan_70BB2292-452D-4D99-97E9-881283F2B81E-jpg_jpeg.rf.ffc14d02df3205ab6fd56b26995c6471.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/marijuanna_image05-2-_jpg.rf.7f230d6dd20f8e3f5f627de443102fab.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/aufmacher-1933-1945-chronik-100__t-1506609621443_v-16to7__medium_jpeg.rf.9940e45abc060020f0854e3abf9fec4f.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/9FB03B73-2598-42BA-A3F1-745303A61B97_jpg.rf.bc5de3523f5c987a9b649d7456cd03fe.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/blood_77_jpg.rf.ce7fa3a433f2e393e99f5b2d76a6b385.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/alcoholimage17-29-_jpg.rf.50c425f5115689e4146cd80b418701d9.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/GantMan_53F049AF-4D59-451B-9944-C1D400137603_jpg.rf.d988c93512eb2b7e1c3164bf79178103.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/istockphoto-521346491-612x612_jpg.rf.7c4cbc3d3670adf47a5ddf4524170f0f.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/Eroin12-2-_jpg.rf.d63affa3f0a3dba8064a2cfba0c4c4ae.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/alcoholimage06-3-_jpg.rf.688fb44ed6dcdfb30dae9d08e3964192.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/blood_79_jpg.rf.a16df6c4ba860d311d67286c4be3530e.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/alcoholimage01-2-_jpg.rf.f7aab25e7702ccb66d29ad2abcf4b866.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/image-279-_jpg.rf.19298c363703dcc9b3ed249219da4f60.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/28yo2ye0efv71_jpg.rf.4d9a853846b2936996f6b61426b58f27.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/3d9f608a8b7d8e56046594695e832ba80f66978a_full_jpg.rf.a9794fcdcffff60bb55194aac8f76eff.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/73460744_480421815907425_8042366522783432704_n_jpg.rf.618346e179fc196eb9f8dcef15055228.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/stock-photo-brown-cigar-burned-on-white-background-400449691_jpg.rf.5a0103a6ca7696b271bbbae4c4c98cab.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/518.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/Eroin03-7-_jpg.rf.2b25e7b4f2a665fecbaedf582bca8559.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/blood_5_jpg.rf.da0b7691347f515fec80f0fca6e3b9ea.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/marijuanna_image26-4-_jpg.rf.a6131b42ea5ebb971ef4e9f4ae4de7eb.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/blood_457_jpg.rf.dc03646f9de430b1256c3ae6c51c6dca.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/cocaine_image05-30-_jpg.rf.bd1611454ae69b9fc83361b41101159c.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/alcoholimage01-4-_jpg.rf.c606529f1f31549140c7586e08039f40.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/prefix_GantMan_03E195BC-069E-40FC-B21F-5D16E05529B5-jpg_jpeg.rf.93e0f77ad4ba8aac74b41360ad73019b.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/blood24_cid_0_fr_7930_ts_00-04-24-333_jpg.rf.34dad3dac9dd4fb3a02ea6c449b6f771.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/10_w_blood-marks_21_jpg.rf.35118ff5e968ffec80e51356814affea.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/10_DALL-E-2022-11-28-12-43-12_png_jpg.rf.8da9ff00840dff8968bb393a4c6bd1cd.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/9B6B179D-8AC1-4442-99E4-834B6038EB65_jpg.rf.589175df25008d6502b70f1fdf995897.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/blood13_cid_0_fr_2793_ts_00-01-33-100_jpg.rf.b48b88e789694d31ad9f0b2fe4de068e.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/1211.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/98C5020B-5400-479C-94EE-32D962E2B743_jpg.rf.f003603be7d225cd513ec159573d3eea.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/GantMan_AA95A688-4DA1-4DF1-9B23-A7DF8E7D3D7B_jpg.rf.dfea4db9abfc8b9c4bac4ee19e8b638a.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/prefix_GantMan_4EC47484-5FB4-44B2-B4EF-263B260DAD4E-jpg_jpeg.rf.b68887fb2d25d9bc80114df0b10b0081.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/images-2023-10-03T123437-197_jpg.rf.aeae8a28bd5df72a3244847541a6ed9e.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/6ceac2e1d99fa24e825ef43989999c541b0dfa96_full_jpg.rf.75412c0ec2022e8b9d3b213541949d18.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/blood13_cid_0_fr_10146_ts_00-05-38-200_jpg.rf.06f26fc28bd40194c932cf1c04cbca34.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/alcoholimage31-12-_jpg.rf.d076e46748eb1635d25e8287e2c5b8c9.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/7C6A9ED1-8EEC-4ADB-B9F0-2A079AD08E7C_jpg.rf.3c4ec556dba86d7618dd5abfe8985f52.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/prefix_GantMan_9FC26FD0-ABC7-4DCE-97DA-146813BD4992-jpg_jpeg.rf.95ceeba57df90c0c52af8926dd043697.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/6256a3db39117f531c3d6aff3a4e3b1471759c12_full_jpg.rf.28afb6c557c952e7ae5c2cfc51abd5a4.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/prefix_GantMan_0F550082-994B-4102-AB2A-1BAACA102D6C-jpg_jpeg.rf.d5afa9fced4a9256b7fd1c3ef34c12d8.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/m9f93n_jpeg.rf.919d420886568942f6fd9900c7e25812.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/4_w_bloodstain-accident_81_jpg.rf.9f8b29c4af14e43f802185f5dc2ae3e6.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/Club-7-Arrack-768x768_jpg.rf.6cd1cc546a0437bbc8711b84f20889e4.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/download-6-_jpg.rf.f904bbec54d01dd4c0e5802049fdeb29.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/205.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/blood_157_jpg.rf.a5bc1d230c8b9eea9a623ae4bedf0950.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/blood24_cid_0_fr_6619_ts_00-03-40-633_jpg.rf.b7da244594950538d7f757c45c87bffe.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/images-2023-10-03T123432-211_jpg.rf.5cf8a0dd6df2d04a6b592cd337621ea0.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/7fgxtvgx8lv71_jpg.rf.ffcfce29677ae5ab46ae8b2bb41d009e.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/8ed19c37e754438f8f4ad1152514b79132875837_full_jpg.rf.088454671d6936e8d670ab490c7e6964.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/stock-photo-winneconne-wi-april-box-of-newport-menthol-cigarette-s-on-an-isolated-background-400339834_jpg.rf.30842f8339b86d2e93ac7d99c43deb9b.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/download-30-_jpg.rf.a47cfc6a808cb03aacf623cdbd563960.jpg,unsafe,nsfw,train,nsfw_detection
datasets/raw/nsfw_detection/out/train/NSFW/3373.jpg,unsafe,nsfw,train,nsfw_detection
